79.43,-62.96,ET
47.45,-81.09,Dfb
57.11,-117.5,Dfc
42.69,-74.1,Dfb
44.06,-82.94,Dfb
60.57,-134.65,ET
56.14,-100.68,Dfc
37.96,-89.08,Cfa
46.81,-111.9,BSk
81.96,-74.65,EF
43.57,-94.63,Dfa
46.26,-93.64,Dfb
63.02,-91.86,ET
49.52,-74.89,Dfc
56.88,-129.64,Dfc
41.77,-82.74,Dfa
43.72,-124.02,Csc
67.63,-39.26,EF
63.53,-86.14,ET
26.73,-108.53,BSh
65.73,-153.78,Dfc
39.93,-90.41,Cfa
43.01,-87.44,Dfb
75.49,-54.04,EF
54.69,-71.97,Dfc
66.88,-47.23,ET
72.77,-81.67,ET
59.63,-159.07,Dfc
68.27,-94.71,ET
73.49,-51.55,EF
66.0,-92.63,ET
65.04,-121.43,Dfc
65.96,-131.68,Dfc
75.68,-119.1,ET
66.02,-67.71,ET
45.83,-119.7,BSk
43.67,-91.8,Dfb
68.13,-135.1,Dfc
76.21,-55.94,EF
68.72,-140.76,ET
67.79,-163.74,ET
81.55,-84.9,EF
46.07,-89.34,Dfb
60.25,-147.76,Cfc
62.8,-162.8,Dsc
55.84,-62.54,Dfc
46.03,-99.06,Dfb
50.53,-112.13,BSk
63.01,-110.44,Dfc
48.93,-98.44,Dfb
33.84,-100.09,BSk
62.3,-106.51,Dfc
81.89,-67.47,ET
71.42,-115.23,ET
68.79,-158.18,ET
64.77,-75.56,ET
50.24,-103.02,Dfb
70.51,-107.6,ET
60.74,-101.35,Dfc
64.38,-151.0,Dfc
69.05,-138.02,Dsc
48.34,-65.85,Dfb
41.34,-75.31,Dfb
64.75,-51.36,ET
62.3,-129.61,Dfc
28.51,-80.75,Cfa
39.7,-85.75,Cfa
71.91,-86.47,ET
36.06,-79.06,Cfa
56.58,-91.73,Dfc
48.66,-55.12,Dfb
71.59,-50.6,EF
67.89,-132.59,Dfc
-13.43,-43.64,Aw
-24.45,-62.37,BSh
3.1,-67.73,Af
-44.46,-71.17,Csb
-6.81,-61.05,Am
-5.75,-72.09,Af
-21.86,-52.3,Cfa
-32.16,-52.57,Cfa
-32.58,-64.65,Cfb
0.15,-50.87,Am
-16.24,-72.34,BWh
-6.16,-42.38,Aw
-13.84,-61.8,Am
4.41,-75.79,Cfb
4.59,-60.12,Af
-9.81,-54.27,Am
-53.59,-72.62,ET
-39.6,-69.31,BWk
7.73,-69.07,Aw
-38.17,-60.4,Cfb
-7.96,-76.79,Af
-0.49,-64.42,Af
-19.93,-44.79,Cwa
-9.93,-67.5,Af
-12.42,-48.62,Aw
-0.04,-58.51,Af
-28.39,-55.62,Cfa
-23.38,-68.1,BWk
-1.88,-78.5,Cfb
-29.47,-68.39,BWk
-22.48,-56.31,Am
-17.22,-51.31,Aw
-50.21,-71.22,BSk
-16.09,-64.46,Af
-26.9,-49.82,Cfa
-3.67,-45.83,Aw
-6.7,-35.9,As
10.16,-64.51,Aw
-33.99,-58.35,Cfa
-5.35,-64.66,Af
-1.58,-69.27,Af
-44.79,-66.85,BSk
-18.31,-56.05,Aw
2.31,-55.28,Am
-2.76,-53.22,Am
-16.03,-40.97,Aw
-19.05,-69.84,BWk
-30.14,-61.15,Cfa
-34.9,-68.11,BSk
-19.28,-61.33,Aw
2.19,-73.82,Am
-10.61,-72.31,Am
7.86,-75.17,Am
-12.4,-69.1,Am
-10.58,-40.17,Aw
-9.43,-48.02,Aw
-15.42,-54.87,Aw
-36.68,-63.73,Cfa
-37.7,-71.63,Csb
-23.22,-48.19,Cfa
-10.39,-60.24,Aw
-25.79,-64.57,Cwa
-5.07,-78.34,Af
-48.32,-74.48,Cfb
-3.87,-49.04,Am
-16.27,-46.27,Aw
-3.09,-58.11,Af
